year,week,mmwr_week,week_ending_date,state,deaths,population,mortality_rate_per_100k,data_source
2022,47,47,11/26/2022,Virginia,1682.0,8683619,19.4,CDC Provisional
2022,47,47,11/26/2022,Washington,1412.0,7785786,18.1,CDC Provisional
2022,47,47,11/26/2022,West Virginia,539.0,1775156,30.4,CDC Provisional
2022,47,47,11/26/2022,Wisconsin,1194.0,5892539,20.3,CDC Provisional
2022,47,47,11/26/2022,Wyoming,108.0,581381,18.6,CDC Provisional
2022,48,48,12/03/2022,Alabama,1228.0,5074296,24.2,CDC Provisional
2022,48,48,12/03/2022,Alaska,101.0,733583,13.8,CDC Provisional
2022,48,48,12/03/2022,Arizona,1624.0,7359197,22.1,CDC Provisional
2022,48,48,12/03/2022,Arkansas,758.0,3045637,24.9,CDC Provisional
2022,48,48,12/03/2022,California,6695.0,39029342,17.2,CDC Provisional
2022,48,48,12/03/2022,Colorado,958.0,5839926,16.4,CDC Provisional
2022,48,48,12/03/2022,Connecticut,725.0,3626205,20.0,CDC Provisional
2022,48,48,12/03/2022,Delaware,216.0,1018396,21.2,CDC Provisional
2022,48,48,12/03/2022,District of Columbia,130.0,671803,19.4,CDC Provisional
2022,48,48,12/03/2022,Florida,4384.0,22244823,19.7,CDC Provisional
2022,48,48,12/03/2022,Georgia,1886.0,10912876,17.3,CDC Provisional
2022,48,48,12/03/2022,Hawaii,261.0,1440196,18.1,CDC Provisional
2022,48,48,12/03/2022,Idaho,339.0,1939033,17.5,CDC Provisional
2022,48,48,12/03/2022,Illinois,2381.0,12582032,18.9,CDC Provisional
2022,48,48,12/03/2022,Indiana,1488.0,6833037,21.8,CDC Provisional
2022,48,48,12/03/2022,Iowa,627.0,3200517,19.6,CDC Provisional
2022,48,48,12/03/2022,Kansas,653.0,2940546,22.2,CDC Provisional
2022,48,48,12/03/2022,Kentucky,1228.0,4512310,27.2,CDC Provisional
2022,48,48,12/03/2022,Louisiana,1016.0,4590241,22.1,CDC Provisional
2022,48,48,12/03/2022,Maine,328.0,1385340,23.7,CDC Provisional
2022,48,48,12/03/2022,Maryland,1151.0,6164660,18.7,CDC Provisional
2022,48,48,12/03/2022,Massachusetts,1279.0,7001399,18.3,CDC Provisional
2022,48,48,12/03/2022,Michigan,2093.0,10037261,20.9,CDC Provisional
2022,48,48,12/03/2022,Minnesota,1037.0,5737915,18.1,CDC Provisional
2022,48,48,12/03/2022,Mississippi,720.0,2940057,24.5,CDC Provisional
2022,48,48,12/03/2022,Missouri,1471.0,6196156,23.7,CDC Provisional
2022,48,48,12/03/2022,Montana,234.0,1122867,20.8,CDC Provisional
2022,48,48,12/03/2022,Nebraska,394.0,1967923,20.0,CDC Provisional
2022,48,48,12/03/2022,Nevada,633.0,3177772,19.9,CDC Provisional
2022,48,48,12/03/2022,New Hampshire,294.0,1395231,21.1,CDC Provisional
2022,48,48,12/03/2022,New Jersey,1628.0,9261699,17.6,CDC Provisional
2022,48,48,12/03/2022,New Mexico,478.0,2113344,22.6,CDC Provisional
2022,48,48,12/03/2022,New York,3517.0,19677151,17.9,CDC Provisional
2022,48,48,12/03/2022,North Carolina,2164.0,10698973,20.2,CDC Provisional
2022,48,48,12/03/2022,North Dakota,161.0,779261,20.7,CDC Provisional
2022,48,48,12/03/2022,Ohio,2823.0,11756058,24.0,CDC Provisional
2022,48,48,12/03/2022,Oklahoma,977.0,4019800,24.3,CDC Provisional
2022,48,48,12/03/2022,Oregon,924.0,4240137,21.8,CDC Provisional
2022,48,48,12/03/2022,Pennsylvania,3014.0,12972008,23.2,CDC Provisional
2022,48,48,12/03/2022,Puerto Rico,704.0,3221789,21.9,CDC Provisional
2022,48,48,12/03/2022,Rhode Island,195.0,1093734,17.8,CDC Provisional
2022,48,48,12/03/2022,South Carolina,1206.0,5282634,22.8,CDC Provisional
2022,48,48,12/03/2022,South Dakota,175.0,909824,19.2,CDC Provisional
2022,48,48,12/03/2022,Tennessee,1825.0,7051339,25.9,CDC Provisional
2022,48,48,12/03/2022,Texas,4981.0,30029572,16.6,CDC Provisional
2022,48,48,12/03/2022,Utah,484.0,3380800,14.3,CDC Provisional
2022,48,48,12/03/2022,Vermont,147.0,647064,22.7,CDC Provisional
2022,48,48,12/03/2022,Virginia,1571.0,8683619,18.1,CDC Provisional
2022,48,48,12/03/2022,Washington,1508.0,7785786,19.4,CDC Provisional
2022,48,48,12/03/2022,West Virginia,507.0,1775156,28.6,CDC Provisional
2022,48,48,12/03/2022,Wisconsin,1228.0,5892539,20.8,CDC Provisional
2022,48,48,12/03/2022,Wyoming,104.0,581381,17.9,CDC Provisional
2022,49,49,12/10/2022,Alabama,1190.0,5074296,23.5,CDC Provisional
2022,49,49,12/10/2022,Alaska,136.0,733583,18.5,CDC Provisional
2022,49,49,12/10/2022,Arizona,1557.0,7359197,21.2,CDC Provisional
2022,49,49,12/10/2022,Arkansas,756.0,3045637,24.8,CDC Provisional
2022,49,49,12/10/2022,California,6759.0,39029342,17.3,CDC Provisional
2022,49,49,12/10/2022,Colorado,1002.0,5839926,17.2,CDC Provisional
2022,49,49,12/10/2022,Connecticut,705.0,3626205,19.4,CDC Provisional
2022,49,49,12/10/2022,Delaware,244.0,1018396,24.0,CDC Provisional
2022,49,49,12/10/2022,District of Columbia,140.0,671803,20.8,CDC Provisional
2022,49,49,12/10/2022,Florida,4627.0,22244823,20.8,CDC Provisional
2022,49,49,12/10/2022,Georgia,2058.0,10912876,18.9,CDC Provisional
2022,49,49,12/10/2022,Hawaii,258.0,1440196,17.9,CDC Provisional
2022,49,49,12/10/2022,Idaho,358.0,1939033,18.5,CDC Provisional
2022,49,49,12/10/2022,Illinois,2434.0,12582032,19.3,CDC Provisional
2022,49,49,12/10/2022,Indiana,1584.0,6833037,23.2,CDC Provisional
2022,49,49,12/10/2022,Iowa,694.0,3200517,21.7,CDC Provisional
2022,49,49,12/10/2022,Kansas,658.0,2940546,22.4,CDC Provisional
2022,49,49,12/10/2022,Kentucky,1194.0,4512310,26.5,CDC Provisional
2022,49,49,12/10/2022,Louisiana,1003.0,4590241,21.9,CDC Provisional
2022,49,49,12/10/2022,Maine,373.0,1385340,26.9,CDC Provisional
2022,49,49,12/10/2022,Maryland,1122.0,6164660,18.2,CDC Provisional
2022,49,49,12/10/2022,Massachusetts,1322.0,7001399,18.9,CDC Provisional
2022,49,49,12/10/2022,Michigan,2230.0,10037261,22.2,CDC Provisional
2022,49,49,12/10/2022,Minnesota,1070.0,5737915,18.6,CDC Provisional
2022,49,49,12/10/2022,Mississippi,749.0,2940057,25.5,CDC Provisional
2022,49,49,12/10/2022,Missouri,1587.0,6196156,25.6,CDC Provisional
2022,49,49,12/10/2022,Montana,217.0,1122867,19.3,CDC Provisional
2022,49,49,12/10/2022,Nebraska,405.0,1967923,20.6,CDC Provisional
2022,49,49,12/10/2022,Nevada,669.0,3177772,21.1,CDC Provisional
2022,49,49,12/10/2022,New Hampshire,284.0,1395231,20.4,CDC Provisional
2022,49,49,12/10/2022,New Jersey,1635.0,9261699,17.7,CDC Provisional
2022,49,49,12/10/2022,New Mexico,494.0,2113344,23.4,CDC Provisional
2022,49,49,12/10/2022,New York,3539.0,19677151,18.0,CDC Provisional
2022,49,49,12/10/2022,North Carolina,2333.0,10698973,21.8,CDC Provisional
2022,49,49,12/10/2022,North Dakota,144.0,779261,18.5,CDC Provisional
2022,49,49,12/10/2022,Ohio,2825.0,11756058,24.0,CDC Provisional
2022,49,49,12/10/2022,Oklahoma,927.0,4019800,23.1,CDC Provisional
2022,49,49,12/10/2022,Oregon,1018.0,4240137,24.0,CDC Provisional
2022,49,49,12/10/2022,Pennsylvania,2957.0,12972008,22.8,CDC Provisional
2022,49,49,12/10/2022,Puerto Rico,733.0,3221789,22.8,CDC Provisional
2022,49,49,12/10/2022,Rhode Island,246.0,1093734,22.5,CDC Provisional
2022,49,49,12/10/2022,South Carolina,1175.0,5282634,22.2,CDC Provisional
2022,49,49,12/10/2022,South Dakota,171.0,909824,18.8,CDC Provisional
2022,49,49,12/10/2022,Tennessee,1789.0,7051339,25.4,CDC Provisional
2022,49,49,12/10/2022,Texas,4899.0,30029572,16.3,CDC Provisional
2022,49,49,12/10/2022,Utah,481.0,3380800,14.2,CDC Provisional
2022,49,49,12/10/2022,Vermont,121.0,647064,18.7,CDC Provisional
2022,49,49,12/10/2022,Virginia,1648.0,8683619,19.0,CDC Provisional
2022,49,49,12/10/2022,Washington,1526.0,7785786,19.6,CDC Provisional
2022,49,49,12/10/2022,West Virginia,556.0,1775156,31.3,CDC Provisional
2022,49,49,12/10/2022,Wisconsin,1255.0,5892539,21.3,CDC Provisional
2022,49,49,12/10/2022,Wyoming,101.0,581381,17.4,CDC Provisional
2022,50,50,12/17/2022,Alabama,1117.0,5074296,22.0,CDC Provisional
2022,50,50,12/17/2022,Alaska,121.0,733583,16.5,CDC Provisional
2022,50,50,12/17/2022,Arizona,1559.0,7359197,21.2,CDC Provisional
2022,50,50,12/17/2022,Arkansas,740.0,3045637,24.3,CDC Provisional
2022,50,50,12/17/2022,California,6681.0,39029342,17.1,CDC Provisional
2022,50,50,12/17/2022,Colorado,970.0,5839926,16.6,CDC Provisional
2022,50,50,12/17/2022,Connecticut,727.0,3626205,20.0,CDC Provisional
2022,50,50,12/17/2022,Delaware,207.0,1018396,20.3,CDC Provisional
2022,50,50,12/17/2022,District of Columbia,128.0,671803,19.1,CDC Provisional
2022,50,50,12/17/2022,Florida,4486.0,22244823,20.2,CDC Provisional
2022,50,50,12/17/2022,Georgia,1906.0,10912876,17.5,CDC Provisional
2022,50,50,12/17/2022,Hawaii,252.0,1440196,17.5,CDC Provisional
2022,50,50,12/17/2022,Idaho,338.0,1939033,17.4,CDC Provisional
2022,50,50,12/17/2022,Illinois,2508.0,12582032,19.9,CDC Provisional
2022,50,50,12/17/2022,Indiana,1634.0,6833037,23.9,CDC Provisional
2022,50,50,12/17/2022,Iowa,737.0,3200517,23.0,CDC Provisional
2022,50,50,12/17/2022,Kansas,604.0,2940546,20.5,CDC Provisional
2022,50,50,12/17/2022,Kentucky,1137.0,4512310,25.2,CDC Provisional
2022,50,50,12/17/2022,Louisiana,987.0,4590241,21.5,CDC Provisional
2022,50,50,12/17/2022,Maine,342.0,1385340,24.7,CDC Provisional
2022,50,50,12/17/2022,Maryland,1142.0,6164660,18.5,CDC Provisional
2022,50,50,12/17/2022,Massachusetts,1337.0,7001399,19.1,CDC Provisional
2022,50,50,12/17/2022,Michigan,2190.0,10037261,21.8,CDC Provisional
2022,50,50,12/17/2022,Minnesota,1079.0,5737915,18.8,CDC Provisional
2022,50,50,12/17/2022,Mississippi,685.0,2940057,23.3,CDC Provisional
2022,50,50,12/17/2022,Missouri,1563.0,6196156,25.2,CDC Provisional
2022,50,50,12/17/2022,Montana,211.0,1122867,18.8,CDC Provisional
2022,50,50,12/17/2022,Nebraska,369.0,1967923,18.8,CDC Provisional
2022,50,50,12/17/2022,Nevada,675.0,3177772,21.2,CDC Provisional
2022,50,50,12/17/2022,New Hampshire,315.0,1395231,22.6,CDC Provisional
2022,50,50,12/17/2022,New Jersey,1691.0,9261699,18.3,CDC Provisional
2022,50,50,12/17/2022,New Mexico,479.0,2113344,22.7,CDC Provisional
2022,50,50,12/17/2022,New York,3676.0,19677151,18.7,CDC Provisional
2022,50,50,12/17/2022,North Carolina,2149.0,10698973,20.1,CDC Provisional
2022,50,50,12/17/2022,North Dakota,148.0,779261,19.0,CDC Provisional
2022,50,50,12/17/2022,Ohio,2871.0,11756058,24.4,CDC Provisional
2022,50,50,12/17/2022,Oklahoma,891.0,4019800,22.2,CDC Provisional
2022,50,50,12/17/2022,Oregon,1078.0,4240137,25.4,CDC Provisional
2022,50,50,12/17/2022,Pennsylvania,3002.0,12972008,23.1,CDC Provisional
2022,50,50,12/17/2022,Puerto Rico,731.0,3221789,22.7,CDC Provisional
2022,50,50,12/17/2022,Rhode Island,211.0,1093734,19.3,CDC Provisional
2022,50,50,12/17/2022,South Carolina,1146.0,5282634,21.7,CDC Provisional
2022,50,50,12/17/2022,South Dakota,209.0,909824,23.0,CDC Provisional
2022,50,50,12/17/2022,Tennessee,1768.0,7051339,25.1,CDC Provisional
2022,50,50,12/17/2022,Texas,4761.0,30029572,15.9,CDC Provisional
2022,50,50,12/17/2022,Utah,502.0,3380800,14.8,CDC Provisional
2022,50,50,12/17/2022,Vermont,129.0,647064,19.9,CDC Provisional
2022,50,50,12/17/2022,Virginia,1694.0,8683619,19.5,CDC Provisional
2022,50,50,12/17/2022,Washington,1551.0,7785786,19.9,CDC Provisional
2022,50,50,12/17/2022,West Virginia,540.0,1775156,30.4,CDC Provisional
2022,50,50,12/17/2022,Wisconsin,1228.0,5892539,20.8,CDC Provisional
2022,50,50,12/17/2022,Wyoming,100.0,581381,17.2,CDC Provisional
2022,51,51,12/24/2022,Alabama,1221.0,5074296,24.1,CDC Provisional
2022,51,51,12/24/2022,Alaska,125.0,733583,17.0,CDC Provisional
2022,51,51,12/24/2022,Arizona,1560.0,7359197,21.2,CDC Provisional
2022,51,51,12/24/2022,Arkansas,771.0,3045637,25.3,CDC Provisional
2022,51,51,12/24/2022,California,6935.0,39029342,17.8,CDC Provisional
2022,51,51,12/24/2022,Colorado,1046.0,5839926,17.9,CDC Provisional
2022,51,51,12/24/2022,Connecticut,783.0,3626205,21.6,CDC Provisional
2022,51,51,12/24/2022,Delaware,264.0,1018396,25.9,CDC Provisional
2022,51,51,12/24/2022,District of Columbia,132.0,671803,19.6,CDC Provisional
2022,51,51,12/24/2022,Florida,4723.0,22244823,21.2,CDC Provisional
2022,51,51,12/24/2022,Georgia,2080.0,10912876,19.1,CDC Provisional
2022,51,51,12/24/2022,Hawaii,240.0,1440196,16.7,CDC Provisional
2022,51,51,12/24/2022,Idaho,331.0,1939033,17.1,CDC Provisional
2022,51,51,12/24/2022,Illinois,2480.0,12582032,19.7,CDC Provisional
2022,51,51,12/24/2022,Indiana,1624.0,6833037,23.8,CDC Provisional
2022,51,51,12/24/2022,Iowa,745.0,3200517,23.3,CDC Provisional
2022,51,51,12/24/2022,Kansas,628.0,2940546,21.4,CDC Provisional
2022,51,51,12/24/2022,Kentucky,1169.0,4512310,25.9,CDC Provisional
2022,51,51,12/24/2022,Louisiana,1014.0,4590241,22.1,CDC Provisional
2022,51,51,12/24/2022,Maine,379.0,1385340,27.4,CDC Provisional
2022,51,51,12/24/2022,Maryland,1082.0,6164660,17.6,CDC Provisional
2022,51,51,12/24/2022,Massachusetts,1345.0,7001399,19.2,CDC Provisional
2022,51,51,12/24/2022,Michigan,2252.0,10037261,22.4,CDC Provisional
2022,51,51,12/24/2022,Minnesota,1072.0,5737915,18.7,CDC Provisional
2022,51,51,12/24/2022,Mississippi,712.0,2940057,24.2,CDC Provisional
2022,51,51,12/24/2022,Missouri,1604.0,6196156,25.9,CDC Provisional
2022,51,51,12/24/2022,Montana,238.0,1122867,21.2,CDC Provisional
2022,51,51,12/24/2022,Nebraska,382.0,1967923,19.4,CDC Provisional
2022,51,51,12/24/2022,Nevada,666.0,3177772,21.0,CDC Provisional
2022,51,51,12/24/2022,New Hampshire,321.0,1395231,23.0,CDC Provisional
2022,51,51,12/24/2022,New Jersey,1646.0,9261699,17.8,CDC Provisional
2022,51,51,12/24/2022,New Mexico,532.0,2113344,25.2,CDC Provisional
2022,51,51,12/24/2022,New York,3735.0,19677151,19.0,CDC Provisional
2022,51,51,12/24/2022,North Carolina,2291.0,10698973,21.4,CDC Provisional
2022,51,51,12/24/2022,North Dakota,169.0,779261,21.7,CDC Provisional
2022,51,51,12/24/2022,Ohio,2939.0,11756058,25.0,CDC Provisional
2022,51,51,12/24/2022,Oklahoma,965.0,4019800,24.0,CDC Provisional
2022,51,51,12/24/2022,Oregon,988.0,4240137,23.3,CDC Provisional
2022,51,51,12/24/2022,Pennsylvania,3028.0,12972008,23.3,CDC Provisional
2022,51,51,12/24/2022,Puerto Rico,725.0,3221789,22.5,CDC Provisional
2022,51,51,12/24/2022,Rhode Island,224.0,1093734,20.5,CDC Provisional
2022,51,51,12/24/2022,South Carolina,1174.0,5282634,22.2,CDC Provisional
2022,51,51,12/24/2022,South Dakota,193.0,909824,21.2,CDC Provisional
2022,51,51,12/24/2022,Tennessee,1757.0,7051339,24.9,CDC Provisional
2022,51,51,12/24/2022,Texas,4867.0,30029572,16.2,CDC Provisional
2022,51,51,12/24/2022,Utah,461.0,3380800,13.6,CDC Provisional
2022,51,51,12/24/2022,Vermont,140.0,647064,21.6,CDC Provisional
2022,51,51,12/24/2022,Virginia,1628.0,8683619,18.7,CDC Provisional
2022,51,51,12/24/2022,Washington,1526.0,7785786,19.6,CDC Provisional
2022,51,51,12/24/2022,West Virginia,606.0,1775156,34.1,CDC Provisional
2022,51,51,12/24/2022,Wisconsin,1232.0,5892539,20.9,CDC Provisional
2022,51,51,12/24/2022,Wyoming,108.0,581381,18.6,CDC Provisional
2022,52,52,12/31/2022,Alabama,1261.0,5074296,24.9,CDC Provisional
2022,52,52,12/31/2022,Alaska,108.0,733583,14.7,CDC Provisional
2022,52,52,12/31/2022,Arizona,1551.0,7359197,21.1,CDC Provisional
2022,52,52,12/31/2022,Arkansas,817.0,3045637,26.8,CDC Provisional
2022,52,52,12/31/2022,California,6712.0,39029342,17.2,CDC Provisional
2022,52,52,12/31/2022,Colorado,1000.0,5839926,17.1,CDC Provisional
2022,52,52,12/31/2022,Connecticut,797.0,3626205,22.0,CDC Provisional
2022,52,52,12/31/2022,Delaware,230.0,1018396,22.6,CDC Provisional
2022,52,52,12/31/2022,District of Columbia,156.0,671803,23.2,CDC Provisional
2022,52,52,12/31/2022,Florida,5026.0,22244823,22.6,CDC Provisional
2022,52,52,12/31/2022,Georgia,2255.0,10912876,20.7,CDC Provisional
2022,52,52,12/31/2022,Hawaii,282.0,1440196,19.6,CDC Provisional
2022,52,52,12/31/2022,Idaho,365.0,1939033,18.8,CDC Provisional
2022,52,52,12/31/2022,Illinois,2554.0,12582032,20.3,CDC Provisional
2022,52,52,12/31/2022,Indiana,1627.0,6833037,23.8,CDC Provisional
2022,52,52,12/31/2022,Iowa,779.0,3200517,24.3,CDC Provisional
2022,52,52,12/31/2022,Kansas,659.0,2940546,22.4,CDC Provisional
2022,52,52,12/31/2022,Kentucky,1170.0,4512310,25.9,CDC Provisional
2022,52,52,12/31/2022,Louisiana,1127.0,4590241,24.6,CDC Provisional
2022,52,52,12/31/2022,Maine,343.0,1385340,24.8,CDC Provisional
2022,52,52,12/31/2022,Maryland,1169.0,6164660,19.0,CDC Provisional
2022,52,52,12/31/2022,Massachusetts,1374.0,7001399,19.6,CDC Provisional
2022,52,52,12/31/2022,Michigan,2332.0,10037261,23.2,CDC Provisional
2022,52,52,12/31/2022,Minnesota,1075.0,5737915,18.7,CDC Provisional
2022,52,52,12/31/2022,Mississippi,769.0,2940057,26.2,CDC Provisional
2022,52,52,12/31/2022,Missouri,1635.0,6196156,26.4,CDC Provisional
2022,52,52,12/31/2022,Montana,241.0,1122867,21.5,CDC Provisional
2022,52,52,12/31/2022,Nebraska,429.0,1967923,21.8,CDC Provisional
2022,52,52,12/31/2022,Nevada,619.0,3177772,19.5,CDC Provisional
2022,52,52,12/31/2022,New Hampshire,261.0,1395231,18.7,CDC Provisional
2022,52,52,12/31/2022,New Jersey,1772.0,9261699,19.1,CDC Provisional
2022,52,52,12/31/2022,New Mexico,450.0,2113344,21.3,CDC Provisional
2022,52,52,12/31/2022,New York,3782.0,19677151,19.2,CDC Provisional
2022,52,52,12/31/2022,North Carolina,2463.0,10698973,23.0,CDC Provisional
2022,52,52,12/31/2022,North Dakota,182.0,779261,23.4,CDC Provisional
2022,52,52,12/31/2022,Ohio,2943.0,11756058,25.0,CDC Provisional
2022,52,52,12/31/2022,Oklahoma,1015.0,4019800,25.3,CDC Provisional
2022,52,52,12/31/2022,Oregon,1006.0,4240137,23.7,CDC Provisional
2022,52,52,12/31/2022,Pennsylvania,3337.0,12972008,25.7,CDC Provisional
2022,52,52,12/31/2022,Puerto Rico,729.0,3221789,22.6,CDC Provisional
2022,52,52,12/31/2022,Rhode Island,238.0,1093734,21.8,CDC Provisional
2022,52,52,12/31/2022,South Carolina,1375.0,5282634,26.0,CDC Provisional
2022,52,52,12/31/2022,South Dakota,173.0,909824,19.0,CDC Provisional
2022,52,52,12/31/2022,Tennessee,1836.0,7051339,26.0,CDC Provisional
2022,52,52,12/31/2022,Texas,5200.0,30029572,17.3,CDC Provisional
2022,52,52,12/31/2022,Utah,466.0,3380800,13.8,CDC Provisional
2022,52,52,12/31/2022,Vermont,138.0,647064,21.3,CDC Provisional
2022,52,52,12/31/2022,Virginia,1734.0,8683619,20.0,CDC Provisional
2022,52,52,12/31/2022,Washington,1521.0,7785786,19.5,CDC Provisional
2022,52,52,12/31/2022,West Virginia,570.0,1775156,32.1,CDC Provisional
2022,52,52,12/31/2022,Wisconsin,1333.0,5892539,22.6,CDC Provisional
2022,52,52,12/31/2022,Wyoming,107.0,581381,18.4,CDC Provisional
2023,1,1,01/07/2023,Alabama,1234.0,5108468,24.2,CDC Provisional
2023,1,1,01/07/2023,Alaska,98.0,733406,13.4,CDC Provisional
2023,1,1,01/07/2023,Arizona,1513.0,7431344,20.4,CDC Provisional
2023,1,1,01/07/2023,Arkansas,810.0,3067732,26.4,CDC Provisional
2023,1,1,01/07/2023,California,6785.0,38965193,17.4,CDC Provisional
2023,1,1,01/07/2023,Colorado,973.0,5877610,16.6,CDC Provisional
2023,1,1,01/07/2023,Connecticut,705.0,3617176,19.5,CDC Provisional
2023,1,1,01/07/2023,Delaware,241.0,1031890,23.4,CDC Provisional
2023,1,1,01/07/2023,District of Columbia,149.0,678972,21.9,CDC Provisional
2023,1,1,01/07/2023,Florida,5078.0,22610726,22.5,CDC Provisional
2023,1,1,01/07/2023,Georgia,2151.0,11029227,19.5,CDC Provisional
2023,1,1,01/07/2023,Hawaii,276.0,1435138,19.2,CDC Provisional
2023,1,1,01/07/2023,Idaho,332.0,1964726,16.9,CDC Provisional
2023,1,1,01/07/2023,Illinois,2454.0,12549689,19.6,CDC Provisional
2023,1,1,01/07/2023,Indiana,1534.0,6862199,22.4,CDC Provisional
2023,1,1,01/07/2023,Iowa,742.0,3207004,23.1,CDC Provisional
2023,1,1,01/07/2023,Kansas,658.0,2940865,22.4,CDC Provisional
2023,1,1,01/07/2023,Kentucky,1140.0,4526154,25.2,CDC Provisional
2023,1,1,01/07/2023,Louisiana,1038.0,4573749,22.7,CDC Provisional
2023,1,1,01/07/2023,Maine,369.0,1395722,26.4,CDC Provisional
2023,1,1,01/07/2023,Maryland,1174.0,6164660,19.0,CDC Provisional
2023,1,1,01/07/2023,Massachusetts,1376.0,7001399,19.7,CDC Provisional
2023,1,1,01/07/2023,Michigan,2273.0,10037261,22.6,CDC Provisional
2023,1,1,01/07/2023,Minnesota,1089.0,5737915,19.0,CDC Provisional
2023,1,1,01/07/2023,Mississippi,756.0,2940057,25.7,CDC Provisional
2023,1,1,01/07/2023,Missouri,1578.0,6196156,25.5,CDC Provisional
2023,1,1,01/07/2023,Montana,239.0,1122867,21.3,CDC Provisional
2023,1,1,01/07/2023,Nebraska,414.0,1978379,20.9,CDC Provisional
2023,1,1,01/07/2023,Nevada,659.0,3194176,20.6,CDC Provisional
2023,1,1,01/07/2023,New Hampshire,344.0,1402054,24.5,CDC Provisional
2023,1,1,01/07/2023,New Jersey,1671.0,9290841,18.0,CDC Provisional
2023,1,1,01/07/2023,New Mexico,455.0,2114371,21.5,CDC Provisional
2023,1,1,01/07/2023,New York,3780.0,19571216,19.3,CDC Provisional
2023,1,1,01/07/2023,North Carolina,2402.0,10835491,22.2,CDC Provisional
2023,1,1,01/07/2023,North Dakota,175.0,783926,22.3,CDC Provisional
2023,1,1,01/07/2023,Ohio,2874.0,11785935,24.4,CDC Provisional
2023,1,1,01/07/2023,Oklahoma,1008.0,4053824,24.9,CDC Provisional
2023,1,1,01/07/2023,Oregon,987.0,4233358,23.3,CDC Provisional
2023,1,1,01/07/2023,Pennsylvania,3201.0,12961683,24.7,CDC Provisional
2023,1,1,01/07/2023,Puerto Rico,714.0,3205691,22.3,CDC Provisional
2023,1,1,01/07/2023,Rhode Island,260.0,1095962,23.7,CDC Provisional
2023,1,1,01/07/2023,South Carolina,1167.0,5373555,21.7,CDC Provisional
2023,1,1,01/07/2023,South Dakota,203.0,919318,22.1,CDC Provisional
2023,1,1,01/07/2023,Tennessee,1821.0,7126489,25.6,CDC Provisional
2023,1,1,01/07/2023,Texas,5164.0,30503301,16.9,CDC Provisional
2023,1,1,01/07/2023,Utah,467.0,3417734,13.7,CDC Provisional
2023,1,1,01/07/2023,Vermont,142.0,647818,21.9,CDC Provisional
2023,1,1,01/07/2023,Virginia,1721.0,8715698,19.7,CDC Provisional
2023,1,1,01/07/2023,Washington,1525.0,7812880,19.5,CDC Provisional
2023,1,1,01/07/2023,West Virginia,572.0,1770071,32.3,CDC Provisional
2023,1,1,01/07/2023,Wisconsin,1314.0,5910955,22.2,CDC Provisional
2023,1,1,01/07/2023,Wyoming,101.0,584057,17.3,CDC Provisional
2023,2,2,01/14/2023,Alabama,1227.0,5108468,24.0,CDC Provisional
2023,2,2,01/14/2023,Alaska,112.0,733406,15.3,CDC Provisional
2023,2,2,01/14/2023,Arizona,1512.0,7431344,20.3,CDC Provisional
2023,2,2,01/14/2023,Arkansas,766.0,3067732,25.0,CDC Provisional
2023,2,2,01/14/2023,California,6438.0,38965193,16.5,CDC Provisional
2023,2,2,01/14/2023,Colorado,948.0,5877610,16.1,CDC Provisional
2023,2,2,01/14/2023,Connecticut,714.0,3617176,19.7,CDC Provisional
2023,2,2,01/14/2023,Delaware,216.0,1031890,20.9,CDC Provisional
2023,2,2,01/14/2023,District of Columbia,130.0,678972,19.1,CDC Provisional
2023,2,2,01/14/2023,Florida,4979.0,22610726,22.0,CDC Provisional
2023,2,2,01/14/2023,Georgia,2084.0,11029227,18.9,CDC Provisional
2023,2,2,01/14/2023,Hawaii,288.0,1435138,20.1,CDC Provisional
2023,2,2,01/14/2023,Idaho,360.0,1964726,18.3,CDC Provisional
2023,2,2,01/14/2023,Illinois,2294.0,12549689,18.3,CDC Provisional
2023,2,2,01/14/2023,Indiana,1523.0,6862199,22.2,CDC Provisional
2023,2,2,01/14/2023,Iowa,682.0,3207004,21.3,CDC Provisional
2023,2,2,01/14/2023,Kansas,659.0,2940865,22.4,CDC Provisional
2023,2,2,01/14/2023,Kentucky,1229.0,4526154,27.2,CDC Provisional
2023,2,2,01/14/2023,Louisiana,1054.0,4573749,23.0,CDC Provisional
2023,2,2,01/14/2023,Maine,357.0,1395722,25.6,CDC Provisional
2023,2,2,01/14/2023,Maryland,1109.0,6164660,18.0,CDC Provisional
2023,2,2,01/14/2023,Massachusetts,1370.0,7001399,19.6,CDC Provisional
2023,2,2,01/14/2023,Michigan,2167.0,10037261,21.6,CDC Provisional
2023,2,2,01/14/2023,Minnesota,1044.0,5737915,18.2,CDC Provisional
2023,2,2,01/14/2023,Mississippi,756.0,2940057,25.7,CDC Provisional
2023,2,2,01/14/2023,Missouri,1450.0,6196156,23.4,CDC Provisional
2023,2,2,01/14/2023,Montana,241.0,1122867,21.5,CDC Provisional
2023,2,2,01/14/2023,Nebraska,380.0,1978379,19.2,CDC Provisional
2023,2,2,01/14/2023,Nevada,615.0,3194176,19.3,CDC Provisional
2023,2,2,01/14/2023,New Hampshire,289.0,1402054,20.6,CDC Provisional
2023,2,2,01/14/2023,New Jersey,1571.0,9290841,16.9,CDC Provisional
2023,2,2,01/14/2023,New Mexico,460.0,2114371,21.8,CDC Provisional
2023,2,2,01/14/2023,New York,3513.0,19571216,17.9,CDC Provisional
